date,city,region,temp_max,temp_min,temp_mean,precipitation,wind_speed,humidity,year,month,day,season,is_hot_day,is_rainy_day
2024-05-23,TP. Hồ Chí Minh,Nam,32.4,26.5,29.0,9.1,15.2,85,2024,5,23,Xuân,False,False
2024-05-24,TP. Hồ Chí Minh,Nam,34.2,26.8,30.0,0.6,15.5,79,2024,5,24,Xuân,False,False
2024-05-25,TP. Hồ Chí Minh,Nam,33.7,27.2,30.2,0.6,14.8,78,2024,5,25,Xuân,False,False
2024-05-26,TP. Hồ Chí Minh,Nam,33.7,26.2,29.3,2.0,14.1,82,2024,5,26,Xuân,False,False
2024-05-27,TP. Hồ Chí Minh,Nam,34.5,27.1,30.1,1.4,10.4,80,2024,5,27,Xuân,False,False
2024-05-28,TP. Hồ Chí Minh,Nam,32.7,25.2,28.6,28.1,10.5,84,2024,5,28,Xuân,False,False
2024-05-29,TP. Hồ Chí Minh,Nam,33.8,26.6,28.9,20.8,16.3,83,2024,5,29,Xuân,False,False
2024-05-30,TP. Hồ Chí Minh,Nam,31.4,26.2,28.2,12.5,17.2,87,2024,5,30,Xuân,False,False
2024-05-31,TP. Hồ Chí Minh,Nam,32.0,25.9,27.7,15.2,19.4,86,2024,5,31,Xuân,False,False
2024-06-01,TP. Hồ Chí Minh,Nam,33.2,25.8,28.5,3.5,15.3,83,2024,6,1,Hè,False,False
2024-06-02,TP. Hồ Chí Minh,Nam,33.7,25.6,29.4,0.4,12.3,80,2024,6,2,Hè,False,False
2024-06-03,TP. Hồ Chí Minh,Nam,34.5,26.4,29.8,0.8,17.8,77,2024,6,3,Hè,False,False
2024-06-04,TP. Hồ Chí Minh,Nam,34.5,26.4,30.3,0.0,10.2,76,2024,6,4,Hè,False,False
2024-06-05,TP. Hồ Chí Minh,Nam,34.0,27.4,29.6,5.6,13.0,80,2024,6,5,Hè,False,False
2024-06-06,TP. Hồ Chí Minh,Nam,34.2,27.0,30.0,0.1,9.9,77,2024,6,6,Hè,False,False
2024-06-07,TP. Hồ Chí Minh,Nam,33.3,26.9,29.1,1.7,9.3,79,2024,6,7,Hè,False,False
2024-06-08,TP. Hồ Chí Minh,Nam,34.0,26.0,28.9,12.7,12.6,79,2024,6,8,Hè,False,False
2024-06-09,TP. Hồ Chí Minh,Nam,30.9,26.1,27.6,10.3,22.9,84,2024,6,9,Hè,False,False
2024-06-10,TP. Hồ Chí Minh,Nam,31.0,25.6,27.2,10.2,18.7,84,2024,6,10,Hè,False,False
2024-06-11,TP. Hồ Chí Minh,Nam,33.2,25.0,28.6,0.5,18.4,78,2024,6,11,Hè,False,False
2024-06-12,TP. Hồ Chí Minh,Nam,33.5,25.5,28.9,2.3,18.5,78,2024,6,12,Hè,False,False
2024-06-13,TP. Hồ Chí Minh,Nam,34.5,26.0,29.4,2.0,17.9,78,2024,6,13,Hè,False,False
2024-06-14,TP. Hồ Chí Minh,Nam,33.8,26.4,29.0,10.7,19.2,81,2024,6,14,Hè,False,False
2024-06-15,TP. Hồ Chí Minh,Nam,33.8,25.8,28.5,5.3,15.2,83,2024,6,15,Hè,False,False
2024-06-16,TP. Hồ Chí Minh,Nam,33.2,26.0,28.6,0.2,16.2,78,2024,6,16,Hè,False,False
2024-06-17,TP. Hồ Chí Minh,Nam,33.7,25.4,28.0,6.4,22.6,82,2024,6,17,Hè,False,False
2024-06-18,TP. Hồ Chí Minh,Nam,34.0,25.4,28.6,8.5,16.6,81,2024,6,18,Hè,False,False
2024-06-19,TP. Hồ Chí Minh,Nam,33.3,25.5,28.6,6.8,24.6,81,2024,6,19,Hè,False,False
2024-06-20,TP. Hồ Chí Minh,Nam,31.8,26.0,27.4,31.0,18.1,87,2024,6,20,Hè,False,False
2024-06-21,TP. Hồ Chí Minh,Nam,31.8,25.3,27.1,17.8,14.3,87,2024,6,21,Hè,False,False
2024-06-22,TP. Hồ Chí Minh,Nam,28.6,25.1,26.4,32.5,20.6,89,2024,6,22,Hè,False,False
2024-06-23,TP. Hồ Chí Minh,Nam,30.1,24.5,26.4,16.3,22.4,88,2024,6,23,Hè,False,False
2024-06-24,TP. Hồ Chí Minh,Nam,30.6,24.4,26.7,16.3,20.9,87,2024,6,24,Hè,False,False
2024-06-25,TP. Hồ Chí Minh,Nam,31.2,25.0,27.7,2.5,13.7,83,2024,6,25,Hè,False,False
2024-06-26,TP. Hồ Chí Minh,Nam,32.5,24.6,28.2,1.3,11.6,79,2024,6,26,Hè,False,False
2024-06-27,TP. Hồ Chí Minh,Nam,31.2,25.2,27.2,19.8,9.8,86,2024,6,27,Hè,False,False
2024-06-28,TP. Hồ Chí Minh,Nam,31.3,24.9,27.5,9.3,17.3,86,2024,6,28,Hè,False,False
2024-06-29,TP. Hồ Chí Minh,Nam,31.5,25.6,28.3,2.2,20.9,84,2024,6,29,Hè,False,False
2024-06-30,TP. Hồ Chí Minh,Nam,32.7,25.5,28.0,4.8,11.7,83,2024,6,30,Hè,False,False
2024-07-01,TP. Hồ Chí Minh,Nam,31.2,24.6,27.9,1.7,16.9,84,2024,7,1,Hè,False,False
2024-07-02,TP. Hồ Chí Minh,Nam,32.3,25.1,27.3,17.1,12.5,86,2024,7,2,Hè,False,False
2024-07-03,TP. Hồ Chí Minh,Nam,31.0,24.9,27.1,16.1,15.5,87,2024,7,3,Hè,False,False
2024-07-04,TP. Hồ Chí Minh,Nam,29.7,24.0,26.2,19.7,12.5,89,2024,7,4,Hè,False,False
2024-07-05,TP. Hồ Chí Minh,Nam,32.2,24.0,27.1,6.0,18.5,85,2024,7,5,Hè,False,False
2024-07-06,TP. Hồ Chí Minh,Nam,32.2,24.1,27.8,7.3,15.2,82,2024,7,6,Hè,False,False
2024-07-07,TP. Hồ Chí Minh,Nam,30.6,25.1,27.5,5.3,16.6,86,2024,7,7,Hè,False,False
2024-07-08,TP. Hồ Chí Minh,Nam,31.3,25.1,27.6,2.1,15.6,86,2024,7,8,Hè,False,False
2024-07-09,TP. Hồ Chí Minh,Nam,31.5,24.8,27.5,18.7,14.2,84,2024,7,9,Hè,False,False
2024-07-10,TP. Hồ Chí Minh,Nam,31.6,24.6,27.2,2.1,18.9,85,2024,7,10,Hè,False,False
2024-07-11,TP. Hồ Chí Minh,Nam,30.2,24.6,26.4,15.9,18.7,89,2024,7,11,Hè,False,False
2024-07-12,TP. Hồ Chí Minh,Nam,30.4,24.5,26.5,12.8,20.6,88,2024,7,12,Hè,False,False
2024-07-13,TP. Hồ Chí Minh,Nam,30.2,24.9,26.6,21.9,20.9,87,2024,7,13,Hè,False,False
2024-07-14,TP. Hồ Chí Minh,Nam,30.9,25.2,26.7,19.5,27.0,86,2024,7,14,Hè,False,False
2024-07-15,TP. Hồ Chí Minh,Nam,30.9,24.9,26.6,19.1,20.4,87,2024,7,15,Hè,False,False
2024-07-16,TP. Hồ Chí Minh,Nam,30.5,24.5,26.3,15.4,18.9,89,2024,7,16,Hè,False,False
2024-07-17,TP. Hồ Chí Minh,Nam,29.2,24.5,26.0,14.7,24.4,90,2024,7,17,Hè,False,False
2024-07-18,TP. Hồ Chí Minh,Nam,31.0,24.5,26.6,17.7,21.8,89,2024,7,18,Hè,False,False
2024-07-19,TP. Hồ Chí Minh,Nam,29.2,24.2,26.2,17.0,20.3,89,2024,7,19,Hè,False,False
2024-07-20,TP. Hồ Chí Minh,Nam,28.9,24.3,26.0,17.1,15.2,90,2024,7,20,Hè,False,False
2024-07-21,TP. Hồ Chí Minh,Nam,31.1,24.5,26.8,16.1,22.2,87,2024,7,21,Hè,False,False
2024-07-22,TP. Hồ Chí Minh,Nam,31.3,25.0,27.0,14.3,23.1,88,2024,7,22,Hè,False,False
2024-07-23,TP. Hồ Chí Minh,Nam,30.9,25.2,27.6,5.5,18.8,84,2024,7,23,Hè,False,False
2024-07-24,TP. Hồ Chí Minh,Nam,31.6,25.2,28.0,7.0,20.3,82,2024,7,24,Hè,False,False
2024-07-25,TP. Hồ Chí Minh,Nam,31.5,25.2,27.3,20.9,20.6,86,2024,7,25,Hè,False,False
2024-07-26,TP. Hồ Chí Minh,Nam,29.3,24.6,27.0,5.8,20.6,88,2024,7,26,Hè,False,False
2024-07-27,TP. Hồ Chí Minh,Nam,29.2,24.6,26.4,26.3,25.2,90,2024,7,27,Hè,False,False
2024-07-28,TP. Hồ Chí Minh,Nam,29.5,24.9,26.8,2.1,14.8,87,2024,7,28,Hè,False,False
2024-07-29,TP. Hồ Chí Minh,Nam,31.1,24.4,27.2,7.7,16.1,86,2024,7,29,Hè,False,False
2024-07-30,TP. Hồ Chí Minh,Nam,32.1,24.4,27.4,9.7,13.6,87,2024,7,30,Hè,False,False
2024-07-31,TP. Hồ Chí Minh,Nam,32.3,24.6,27.8,3.3,18.0,84,2024,7,31,Hè,False,False
2024-08-01,TP. Hồ Chí Minh,Nam,32.0,25.4,27.8,23.1,19.9,85,2024,8,1,Hè,False,False
2024-08-02,TP. Hồ Chí Minh,Nam,32.0,25.0,27.6,24.3,15.8,84,2024,8,2,Hè,False,False
2024-08-03,TP. Hồ Chí Minh,Nam,31.3,24.5,27.3,8.4,11.3,86,2024,8,3,Hè,False,False
2024-08-04,TP. Hồ Chí Minh,Nam,31.0,24.5,26.6,8.6,12.3,88,2024,8,4,Hè,False,False
2024-08-05,TP. Hồ Chí Minh,Nam,31.2,23.8,26.3,27.2,16.8,89,2024,8,5,Hè,False,False
2024-08-06,TP. Hồ Chí Minh,Nam,31.6,24.2,26.8,14.9,13.8,88,2024,8,6,Hè,False,False
2024-08-07,TP. Hồ Chí Minh,Nam,30.6,24.4,27.0,14.6,15.1,87,2024,8,7,Hè,False,False
2024-08-08,TP. Hồ Chí Minh,Nam,32.3,24.4,28.1,1.1,14.7,83,2024,8,8,Hè,False,False
2024-08-09,TP. Hồ Chí Minh,Nam,32.3,25.5,28.4,3.0,13.3,82,2024,8,9,Hè,False,False
2024-08-10,TP. Hồ Chí Minh,Nam,32.9,25.1,28.6,1.0,14.2,82,2024,8,10,Hè,False,False
2024-08-11,TP. Hồ Chí Minh,Nam,32.9,25.5,28.6,4.6,18.2,83,2024,8,11,Hè,False,False
2024-08-12,TP. Hồ Chí Minh,Nam,31.8,25.2,27.7,12.3,24.2,85,2024,8,12,Hè,False,False
2024-08-13,TP. Hồ Chí Minh,Nam,32.7,24.4,28.1,0.2,17.1,82,2024,8,13,Hè,False,False
2024-08-14,TP. Hồ Chí Minh,Nam,32.9,25.4,28.5,0.7,14.0,84,2024,8,14,Hè,False,False
2024-08-15,TP. Hồ Chí Minh,Nam,32.5,25.0,28.3,13.1,12.0,85,2024,8,15,Hè,False,False
2024-08-16,TP. Hồ Chí Minh,Nam,32.5,25.3,28.1,2.7,13.4,85,2024,8,16,Hè,False,False
2024-08-17,TP. Hồ Chí Minh,Nam,32.3,25.2,27.8,4.1,13.2,85,2024,8,17,Hè,False,False
2024-08-18,TP. Hồ Chí Minh,Nam,33.2,24.8,28.6,0.2,12.4,80,2024,8,18,Hè,False,False
2024-08-19,TP. Hồ Chí Minh,Nam,33.6,25.4,29.1,0.1,12.2,78,2024,8,19,Hè,False,False
2024-08-20,TP. Hồ Chí Minh,Nam,32.5,25.3,28.5,1.9,11.2,81,2024,8,20,Hè,False,False
2024-08-21,TP. Hồ Chí Minh,Nam,33.2,24.9,28.2,4.8,13.6,82,2024,8,21,Hè,False,False
2024-08-22,TP. Hồ Chí Minh,Nam,32.8,24.9,28.2,2.6,13.7,82,2024,8,22,Hè,False,False
2024-08-23,TP. Hồ Chí Minh,Nam,31.6,24.8,27.8,1.4,15.2,83,2024,8,23,Hè,False,False
2024-08-24,TP. Hồ Chí Minh,Nam,32.0,24.8,27.3,7.1,14.7,84,2024,8,24,Hè,False,False
2024-08-25,TP. Hồ Chí Minh,Nam,31.8,23.8,26.8,13.0,14.4,85,2024,8,25,Hè,False,False
2024-08-26,TP. Hồ Chí Minh,Nam,31.9,24.4,26.9,28.1,16.1,86,2024,8,26,Hè,False,False
2024-08-27,TP. Hồ Chí Minh,Nam,30.6,24.7,26.8,5.8,21.4,89,2024,8,27,Hè,False,False
2024-08-28,TP. Hồ Chí Minh,Nam,30.9,24.9,27.0,15.0,22.5,87,2024,8,28,Hè,False,False
2024-08-29,TP. Hồ Chí Minh,Nam,30.0,23.9,26.9,7.9,22.9,85,2024,8,29,Hè,False,False
2024-08-30,TP. Hồ Chí Minh,Nam,31.1,24.9,26.9,14.3,22.6,85,2024,8,30,Hè,False,False
2024-08-31,TP. Hồ Chí Minh,Nam,30.0,24.6,26.7,18.2,18.2,87,2024,8,31,Hè,False,False
2024-09-01,TP. Hồ Chí Minh,Nam,29.2,24.5,26.3,25.2,9.9,89,2024,9,1,Thu,False,False
2024-09-02,TP. Hồ Chí Minh,Nam,28.4,24.1,26.1,14.8,20.5,89,2024,9,2,Thu,False,False
2024-09-03,TP. Hồ Chí Minh,Nam,29.9,24.5,26.5,10.9,25.7,88,2024,9,3,Thu,False,False
2024-09-04,TP. Hồ Chí Minh,Nam,30.6,24.9,27.1,3.7,22.6,86,2024,9,4,Thu,False,False
2024-09-05,TP. Hồ Chí Minh,Nam,31.7,25.2,27.4,12.1,22.9,86,2024,9,5,Thu,False,False
2024-09-06,TP. Hồ Chí Minh,Nam,30.6,25.6,27.1,5.7,28.4,86,2024,9,6,Thu,False,False
2024-09-07,TP. Hồ Chí Minh,Nam,31.6,25.2,27.5,16.7,24.8,85,2024,9,7,Thu,False,False
2024-09-08,TP. Hồ Chí Minh,Nam,31.5,25.3,27.7,18.1,18.7,85,2024,9,8,Thu,False,False
2024-09-09,TP. Hồ Chí Minh,Nam,32.0,25.0,28.1,6.5,17.3,82,2024,9,9,Thu,False,False
2024-09-10,TP. Hồ Chí Minh,Nam,32.5,25.2,27.5,7.5,17.6,86,2024,9,10,Thu,False,False
2024-09-11,TP. Hồ Chí Minh,Nam,31.4,24.9,27.2,10.1,13.5,88,2024,9,11,Thu,False,False
2024-09-12,TP. Hồ Chí Minh,Nam,31.6,24.8,27.1,12.4,13.4,88,2024,9,12,Thu,False,False
2024-09-13,TP. Hồ Chí Minh,Nam,31.7,25.1,27.0,27.0,19.3,88,2024,9,13,Thu,False,False
2024-09-14,TP. Hồ Chí Minh,Nam,29.6,25.0,26.2,21.5,18.4,90,2024,9,14,Thu,False,False
2024-09-15,TP. Hồ Chí Minh,Nam,29.8,25.0,26.6,13.4,16.3,89,2024,9,15,Thu,False,False
2024-09-16,TP. Hồ Chí Minh,Nam,31.2,24.8,27.0,23.8,17.9,86,2024,9,16,Thu,False,False
2024-09-17,TP. Hồ Chí Minh,Nam,29.0,24.9,26.1,12.4,19.5,89,2024,9,17,Thu,False,False
2024-09-18,TP. Hồ Chí Minh,Nam,29.4,23.8,25.8,52.6,18.1,91,2024,9,18,Thu,False,True
2024-09-19,TP. Hồ Chí Minh,Nam,29.6,24.2,26.3,10.6,20.4,89,2024,9,19,Thu,False,False
2024-09-20,TP. Hồ Chí Minh,Nam,30.0,25.0,26.8,5.5,22.8,87,2024,9,20,Thu,False,False
2024-09-21,TP. Hồ Chí Minh,Nam,28.2,24.9,26.0,21.7,20.1,90,2024,9,21,Thu,False,False
2024-09-22,TP. Hồ Chí Minh,Nam,29.3,24.5,26.2,12.3,17.0,90,2024,9,22,Thu,False,False
2024-09-23,TP. Hồ Chí Minh,Nam,31.1,24.6,26.7,26.1,14.0,88,2024,9,23,Thu,False,False
2024-09-24,TP. Hồ Chí Minh,Nam,31.6,24.7,27.4,3.9,9.0,86,2024,9,24,Thu,False,False
2024-09-25,TP. Hồ Chí Minh,Nam,30.8,23.9,27.1,4.7,10.9,87,2024,9,25,Thu,False,False
2024-09-26,TP. Hồ Chí Minh,Nam,31.4,23.6,26.7,8.3,15.8,87,2024,9,26,Thu,False,False
2024-09-27,TP. Hồ Chí Minh,Nam,30.8,24.5,27.1,5.6,20.4,86,2024,9,27,Thu,False,False
2024-09-28,TP. Hồ Chí Minh,Nam,32.0,25.0,28.2,1.3,12.0,82,2024,9,28,Thu,False,False
2024-09-29,TP. Hồ Chí Minh,Nam,32.2,25.4,28.1,8.7,9.8,84,2024,9,29,Thu,False,False
2024-09-30,TP. Hồ Chí Minh,Nam,32.7,25.3,27.9,13.1,11.9,86,2024,9,30,Thu,False,False
2024-10-01,TP. Hồ Chí Minh,Nam,32.3,25.4,27.9,8.1,12.2,86,2024,10,1,Thu,False,False
2024-10-02,TP. Hồ Chí Minh,Nam,32.2,25.0,27.6,10.6,14.9,88,2024,10,2,Thu,False,False
2024-10-03,TP. Hồ Chí Minh,Nam,30.7,24.9,26.8,9.8,15.5,89,2024,10,3,Thu,False,False
2024-10-04,TP. Hồ Chí Minh,Nam,31.0,24.1,26.8,5.6,12.5,87,2024,10,4,Thu,False,False
2024-10-05,TP. Hồ Chí Minh,Nam,31.8,23.9,27.2,4.7,11.5,85,2024,10,5,Thu,False,False
2024-10-06,TP. Hồ Chí Minh,Nam,30.2,24.3,26.7,24.2,11.6,85,2024,10,6,Thu,False,False
2024-10-07,TP. Hồ Chí Minh,Nam,31.1,23.8,26.4,23.4,10.6,88,2024,10,7,Thu,False,False
2024-10-08,TP. Hồ Chí Minh,Nam,30.5,24.2,26.4,19.3,12.1,87,2024,10,8,Thu,False,False
2024-10-09,TP. Hồ Chí Minh,Nam,30.5,24.3,26.6,15.2,13.3,88,2024,10,9,Thu,False,False
2024-10-10,TP. Hồ Chí Minh,Nam,31.7,24.7,27.0,12.3,15.8,86,2024,10,10,Thu,False,False
2024-10-11,TP. Hồ Chí Minh,Nam,30.9,24.4,27.1,1.6,12.9,88,2024,10,11,Thu,False,False
2024-10-12,TP. Hồ Chí Minh,Nam,31.0,24.9,26.7,7.6,12.5,90,2024,10,12,Thu,False,False
2024-10-13,TP. Hồ Chí Minh,Nam,32.3,24.4,27.4,14.0,11.9,86,2024,10,13,Thu,False,False
2024-10-14,TP. Hồ Chí Minh,Nam,32.1,24.0,27.3,9.8,11.5,86,2024,10,14,Thu,False,False
2024-10-15,TP. Hồ Chí Minh,Nam,31.0,24.5,26.7,29.1,13.7,88,2024,10,15,Thu,False,False
2024-10-16,TP. Hồ Chí Minh,Nam,30.2,24.8,26.5,7.3,14.3,87,2024,10,16,Thu,False,False
2024-10-17,TP. Hồ Chí Minh,Nam,30.5,24.8,26.6,19.6,21.6,87,2024,10,17,Thu,False,False
2024-10-18,TP. Hồ Chí Minh,Nam,28.9,23.9,25.9,2.9,13.7,90,2024,10,18,Thu,False,False
2024-10-19,TP. Hồ Chí Minh,Nam,29.6,24.1,26.1,8.4,12.2,90,2024,10,19,Thu,False,False
2024-10-20,TP. Hồ Chí Minh,Nam,30.6,24.0,26.2,6.8,16.8,88,2024,10,20,Thu,False,False
2024-10-21,TP. Hồ Chí Minh,Nam,31.0,23.7,26.4,16.1,17.3,87,2024,10,21,Thu,False,False
2024-10-22,TP. Hồ Chí Minh,Nam,30.5,23.4,26.1,10.8,15.5,87,2024,10,22,Thu,False,False
2024-10-23,TP. Hồ Chí Minh,Nam,29.3,24.4,26.3,10.0,11.7,88,2024,10,23,Thu,False,False
2024-10-24,TP. Hồ Chí Minh,Nam,31.7,24.0,27.5,0.6,14.3,82,2024,10,24,Thu,False,False
2024-10-25,TP. Hồ Chí Minh,Nam,31.9,23.0,27.2,1.0,16.5,80,2024,10,25,Thu,False,False
2024-10-26,TP. Hồ Chí Minh,Nam,32.5,24.2,27.9,0.1,20.7,79,2024,10,26,Thu,False,False
2024-10-27,TP. Hồ Chí Minh,Nam,26.9,24.5,25.6,7.3,12.4,88,2024,10,27,Thu,False,False
2024-10-28,TP. Hồ Chí Minh,Nam,26.9,23.6,24.8,41.9,12.9,92,2024,10,28,Thu,False,False
2024-10-29,TP. Hồ Chí Minh,Nam,29.2,23.7,25.6,9.2,16.2,89,2024,10,29,Thu,False,False
2024-10-30,TP. Hồ Chí Minh,Nam,31.3,23.4,26.4,4.7,14.3,87,2024,10,30,Thu,False,False
2024-10-31,TP. Hồ Chí Minh,Nam,31.5,23.4,26.9,0.2,14.3,85,2024,10,31,Thu,False,False
2024-11-01,TP. Hồ Chí Minh,Nam,31.8,24.1,27.1,10.5,11.1,85,2024,11,1,Thu,False,False
2024-11-02,TP. Hồ Chí Minh,Nam,30.2,23.9,26.6,3.8,14.4,85,2024,11,2,Thu,False,False
2024-11-03,TP. Hồ Chí Minh,Nam,31.5,23.1,26.7,1.8,11.4,84,2024,11,3,Thu,False,False
2024-11-04,TP. Hồ Chí Minh,Nam,30.3,23.5,26.3,14.3,15.2,88,2024,11,4,Thu,False,False
2024-11-05,TP. Hồ Chí Minh,Nam,30.9,23.0,26.3,1.2,13.6,86,2024,11,5,Thu,False,False
2024-11-06,TP. Hồ Chí Minh,Nam,30.9,24.2,26.4,8.8,14.2,88,2024,11,6,Thu,False,False
2024-11-07,TP. Hồ Chí Minh,Nam,31.0,23.4,26.7,5.3,8.8,85,2024,11,7,Thu,False,False
2024-11-08,TP. Hồ Chí Minh,Nam,31.4,23.5,26.7,3.8,10.5,84,2024,11,8,Thu,False,False
2024-11-09,TP. Hồ Chí Minh,Nam,31.4,24.0,26.7,7.7,8.3,84,2024,11,9,Thu,False,False
2024-11-10,TP. Hồ Chí Minh,Nam,31.9,23.8,27.4,0.6,12.4,83,2024,11,10,Thu,False,False
2024-11-11,TP. Hồ Chí Minh,Nam,31.8,23.6,27.6,0.2,13.3,81,2024,11,11,Thu,False,False
2024-11-12,TP. Hồ Chí Minh,Nam,30.7,23.8,27.2,1.6,10.0,85,2024,11,12,Thu,False,False
2024-11-13,TP. Hồ Chí Minh,Nam,31.6,24.2,27.2,2.8,8.1,86,2024,11,13,Thu,False,False
2024-11-14,TP. Hồ Chí Minh,Nam,32.3,24.9,28.3,0.0,10.7,78,2024,11,14,Thu,False,False
2024-11-15,TP. Hồ Chí Minh,Nam,32.0,24.9,28.1,1.0,9.4,80,2024,11,15,Thu,False,False
2024-11-16,TP. Hồ Chí Minh,Nam,34.0,24.2,28.8,0.0,11.0,72,2024,11,16,Thu,False,False
2024-11-17,TP. Hồ Chí Minh,Nam,33.7,24.5,28.7,0.1,10.9,73,2024,11,17,Thu,False,False
2024-11-18,TP. Hồ Chí Minh,Nam,34.2,23.0,28.9,0.0,8.5,70,2024,11,18,Thu,False,False
2024-11-19,TP. Hồ Chí Minh,Nam,33.8,24.5,28.9,0.9,8.9,71,2024,11,19,Thu,False,False
2024-11-20,TP. Hồ Chí Minh,Nam,35.2,24.2,28.2,1.4,13.0,75,2024,11,20,Thu,True,False
2024-11-21,TP. Hồ Chí Minh,Nam,33.0,24.0,27.7,5.9,8.7,81,2024,11,21,Thu,False,False
2024-11-22,TP. Hồ Chí Minh,Nam,33.3,24.0,28.2,0.5,8.9,78,2024,11,22,Thu,False,False
2024-11-23,TP. Hồ Chí Minh,Nam,33.8,23.6,28.2,0.3,10.0,78,2024,11,23,Thu,False,False
2024-11-24,TP. Hồ Chí Minh,Nam,33.2,24.8,27.9,3.8,13.8,81,2024,11,24,Thu,False,False
2024-11-25,TP. Hồ Chí Minh,Nam,34.2,24.0,28.9,0.1,10.8,72,2024,11,25,Thu,False,False
2024-11-26,TP. Hồ Chí Minh,Nam,34.8,24.8,29.7,0.0,8.9,67,2024,11,26,Thu,False,False
2024-11-27,TP. Hồ Chí Minh,Nam,34.5,24.1,29.1,0.9,11.1,65,2024,11,27,Thu,False,False
2024-11-28,TP. Hồ Chí Minh,Nam,33.7,25.0,28.8,0.7,16.5,61,2024,11,28,Thu,False,False
2024-11-29,TP. Hồ Chí Minh,Nam,30.8,24.0,27.0,0.0,15.7,63,2024,11,29,Thu,False,False
2024-11-30,TP. Hồ Chí Minh,Nam,33.5,23.0,27.8,0.0,9.4,59,2024,11,30,Thu,False,False
2024-12-01,TP. Hồ Chí Minh,Nam,33.3,25.1,28.5,0.3,11.1,69,2024,12,1,Đông,False,False
2024-12-02,TP. Hồ Chí Minh,Nam,34.2,25.8,28.7,0.7,8.2,73,2024,12,2,Đông,False,False
2024-12-03,TP. Hồ Chí Minh,Nam,28.4,25.4,26.6,4.5,5.0,87,2024,12,3,Đông,False,False
2024-12-04,TP. Hồ Chí Minh,Nam,31.4,23.1,26.7,2.0,8.1,85,2024,12,4,Đông,False,False
2024-12-05,TP. Hồ Chí Minh,Nam,29.6,23.5,26.4,1.2,12.5,86,2024,12,5,Đông,False,False
2024-12-06,TP. Hồ Chí Minh,Nam,31.5,23.5,27.0,4.2,10.0,86,2024,12,6,Đông,False,False
2024-12-07,TP. Hồ Chí Minh,Nam,29.6,23.6,26.2,4.4,7.3,91,2024,12,7,Đông,False,False
2024-12-08,TP. Hồ Chí Minh,Nam,32.1,23.7,27.6,0.0,10.3,78,2024,12,8,Đông,False,False
2024-12-09,TP. Hồ Chí Minh,Nam,32.0,24.5,27.6,0.0,11.6,71,2024,12,9,Đông,False,False
2024-12-10,TP. Hồ Chí Minh,Nam,31.4,23.8,26.7,0.9,13.9,75,2024,12,10,Đông,False,False
2024-12-11,TP. Hồ Chí Minh,Nam,30.5,23.1,25.9,13.8,11.7,86,2024,12,11,Đông,False,False
2024-12-12,TP. Hồ Chí Minh,Nam,30.0,23.8,26.1,14.6,13.6,91,2024,12,12,Đông,False,False
2024-12-13,TP. Hồ Chí Minh,Nam,29.7,24.1,26.3,21.0,15.3,89,2024,12,13,Đông,False,False
2024-12-14,TP. Hồ Chí Minh,Nam,27.0,23.8,25.3,9.8,9.5,93,2024,12,14,Đông,False,False
2024-12-15,TP. Hồ Chí Minh,Nam,28.8,23.8,25.8,9.2,7.7,89,2024,12,15,Đông,False,False
2024-12-16,TP. Hồ Chí Minh,Nam,28.4,22.8,25.3,0.0,10.6,79,2024,12,16,Đông,False,False
2024-12-17,TP. Hồ Chí Minh,Nam,29.0,21.6,25.3,0.0,9.1,79,2024,12,17,Đông,False,False
2024-12-18,TP. Hồ Chí Minh,Nam,30.8,21.4,25.9,0.1,9.8,79,2024,12,18,Đông,False,False
2024-12-19,TP. Hồ Chí Minh,Nam,30.5,22.3,26.1,0.1,11.9,78,2024,12,19,Đông,False,False
2024-12-20,TP. Hồ Chí Minh,Nam,30.3,20.8,25.4,0.0,7.0,76,2024,12,20,Đông,False,False
2024-12-21,TP. Hồ Chí Minh,Nam,29.4,19.5,24.7,0.0,8.2,76,2024,12,21,Đông,False,False
2024-12-22,TP. Hồ Chí Minh,Nam,27.8,19.6,24.0,0.0,9.4,72,2024,12,22,Đông,False,False
2024-12-23,TP. Hồ Chí Minh,Nam,31.2,19.5,25.1,0.0,12.8,72,2024,12,23,Đông,False,False
2024-12-24,TP. Hồ Chí Minh,Nam,30.5,23.5,26.8,0.0,17.8,64,2024,12,24,Đông,False,False
2024-12-25,TP. Hồ Chí Minh,Nam,32.4,23.5,27.7,0.0,18.7,60,2024,12,25,Đông,False,False
2024-12-26,TP. Hồ Chí Minh,Nam,31.5,23.9,27.6,1.0,14.6,72,2024,12,26,Đông,False,False
2024-12-27,TP. Hồ Chí Minh,Nam,32.9,24.2,26.6,17.3,11.4,85,2024,12,27,Đông,False,False
2024-12-28,TP. Hồ Chí Minh,Nam,31.0,23.8,25.9,8.8,10.5,89,2024,12,28,Đông,False,False
2024-12-29,TP. Hồ Chí Minh,Nam,30.4,21.9,25.8,0.0,12.3,78,2024,12,29,Đông,False,False
2024-12-30,TP. Hồ Chí Minh,Nam,30.4,20.5,25.4,0.0,7.9,76,2024,12,30,Đông,False,False
2024-12-31,TP. Hồ Chí Minh,Nam,30.4,21.8,26.0,0.0,13.4,78,2024,12,31,Đông,False,False
2025-01-01,TP. Hồ Chí Minh,Nam,28.5,22.3,25.3,0.0,9.4,77,2025,1,1,Đông,False,False
